player_id,name,date_of_birth
645932,Emre Kaplan,2001-01-12
666563,Kelvin John,2003-06-10
667903,Youssuf Sylla,2002-12-19
667919,Talha Bulut,2001-04-28
668179,Carlos Álvarez,2003-08-06
696183,Kallum Cesay,2002-09-04
703685,Ahmet Ataberk Özden,2002-06-05
707221,Baptiste Rolland,2003-01-14
712107,Luiz Júnior,2001-01-14
727082,Mevlüthan Ekelik,2004-12-16
730581,Loïc Badé,2000-04-11
771911,Ilya Gadzhuk,2002-08-02
795140,Serdar Poyraz,2004-06-17
874705,Emir Kirecci,2003-08-28
880259,Engin Can Aksoy,2003-11-14
907619,Melvin Rémy,2003-07-19
926951,Johan Meyer,2004-01-05
939150,Sarantis Tselebakis,2005-11-02
1035982,Dmytro Chernysh,2004-08-10
1103981,Nathaniel Opoku,2001-07-22
568,Martin Stranzl,1980-06-16
735,Giuseppe Gemiti,1981-05-03
2201,Lukas Kruse,1983-07-09
3447,Ragnvald Soma,1979-11-10
4094,Frazer Richardson,1982-10-29
4384,Yves Lenaerts,1983-02-27
6645,Tranquillo Barnetta,1985-05-22
13073,Mohamed Messoudi,1984-01-07
13078,Pieter-Jan Monteyne,1983-01-01
13090,Kenny Thompson,1985-04-26
13867,Ricardo,1976-02-11
15047,Ronnie Bendtsen,1984-05-23
15921,Matt Jarvis,1986-05-22
17965,Hugo Lloris,1986-12-26
19715,Dejan Milovanovic,1984-01-21
22632,Cédric Hengbart,1980-07-13
22801,Guly,1981-12-31
24589,Wes Hoolahan,1982-05-20
24713,Nuno Santos,1980-06-19
24810,Stathis Rokas,1984-09-18
28436,Ajdin Mahmutovic,1986-04-06
28818,Luca Belingheri,1983-04-06
32727,Robbert te Loeke,1988-12-01
33785,Ryan Taylor,1984-08-19
34349,Richard Stearman,1987-08-19
36298,Marcin Kowalczyk,1985-04-09
37304,Shane Long,1987-01-22
38768,Luton Shelton,1985-11-11
42318,Konstantin Engel,1988-07-27
45306,Evandro Brandão,1991-05-07
45617,João Ribeiro,1987-08-13
48066,Andy Carroll,1989-01-06
52513,Henrique,1986-10-14
53556,Erman Kilic,1983-09-20
54275,André Santos,1983-03-08
58774,José Manuel Casado,1986-08-09
59349,Diego Mariño,1990-05-09
59931,Eren Albayrak,1991-04-23
62415,Panagiotis Tachtsidis,1991-02-15
65977,Aleksey Sapogov,1988-04-02
66386,Samuel Bouhours,1987-06-26
66923,Luke Freeman,1992-03-22
67704,Nikolaos Pantidos,1991-04-19
70689,Filippo Falco,1992-02-11
72829,Daouda Diakité,1983-03-30
73458,Anthony Lippini,1988-11-07
73960,Tiago Cintra,1989-07-05
75489,Niclas Füllkrug,1993-02-09
76076,Eñaut Zubikarai,1984-02-26
77853,Roman Loktionov,1986-10-18
78547,Novica Maksimovic,1988-04-04
79989,Serges Deblé,1989-10-01
80697,Léonard Kweuke,1987-07-12
82324,Stoppila Sunzu,1989-06-22
83951,Dries Wuytens,1991-03-18
84133,Humberto Osorio,1988-06-24
84817,Ross Jenkins,1990-11-09
84870,Francisco Silva,1986-02-11
84993,Daniel Heuer Fernandes,1992-11-13
85258,Mikel Balenziaga,1988-02-29
85686,Cumhur Yilmaztürk,1990-01-05
85753,Leonel Olímpio,1982-07-07
85774,Caetano,1991-04-20
85906,Danny da Costa,1993-07-13
85941,Stefan Ortega,1992-11-06
85964,Anderson Mineiro,1986-04-24
86079,Luca Siligardi,1988-01-26
86620,Marc Kibong Mbamba,1988-10-15
86751,Aristidis Lottas,1988-09-16
86811,Alex,1991-08-27
86826,Júlio Alves,1991-06-29
86930,Fabrice N'Sakala,1990-07-21
87650,Julian-Maurice Derstroff,1992-01-05
88082,Silvio Romero,1988-07-22
88647,Andreas Albers,1990-03-23
89461,Samba Sow,1989-04-29
89619,Niels De Schutter,1988-08-08
89637,William Rémy,1991-04-04
90255,Frantisek Kubik,1989-03-14
90836,Steve Cook,1991-04-19
91296,Assis,1989-10-04
91349,Aleksandr Zhabokritskiy,1981-01-29
92158,Abeiku Quansah,1990-11-02
92180,Robert Mak,1991-03-08
92248,Nicolai Larsen,1991-03-09
92635,Oleksandr Mandzyuk,1983-01-10
93104,Ferhat Kaplan,1989-01-07
93315,Henrik Dalsgaard,1989-07-27
93393,Darryl Lachman,1989-11-11
93736,Ousmane N'Diaye,1991-08-19
93744,Pape Paye,1990-05-31
94195,Marius Sauß,1992-08-05
94205,Kevin Scheidhauer,1992-02-13
94316,Aleksandar Kovacevic,1992-01-09
94559,Nils Quaschner,1994-04-22
94926,Oleksandr Kasyan,1989-01-27
95759,Kasper Larsen,1993-01-25
96676,Alexandros Kontos,1986-09-12
96761,Konstantinos Dafkos,1988-06-10
97166,Aboubakar Oumarou,1987-01-04
97616,Sotirios Papagiannopoulos,1990-09-05
97835,Dmytro Yeremenko,1990-06-20
99254,Luigi Sepe,1991-05-08
99348,Antonio Amaro,1992-04-23
99924,Tano Bonnín,1990-06-30
100113,Genaro Snijders,1989-07-29
100163,Sergiy Borzenko,1986-06-22
100240,Djamal,1983-04-26
101213,Pedro Obiang,1992-03-27
101657,Joey Suk,1989-07-08
102186,Arnor Angeli,1991-02-25
102258,Matthew Lowton,1989-06-09
103064,Terrence Boyd,1991-02-16
103278,Francesco D'Onofrio,1990-10-06
103950,Roman Emeljanov,1992-05-08
104509,André Felipe,1990-09-27
104586,Lee Tomlin,1989-01-12
106225,Jérémy Cordoval,1990-01-12
106618,Dmitri Andreev,1980-09-26
106643,Liam Kelly,1990-02-10
107427,Ikechi Anya,1988-01-03
107518,Parvizdzhon Umarbaev,1994-11-01
107662,Ruben Gabrielsen,1992-03-10
107872,Jonas Erwig-Drüppel,1991-07-20
108318,Pekin Kösnek,1991-09-18
108354,Jordan Ayew,1991-09-11
109314,Andriy Nesterov,1990-07-02
110028,Artem Chorniy,1989-10-23
110074,Bruno César,1988-11-03
110708,Fredrik Gulbrandsen,1992-09-10
110727,Jannes Vansteenkiste,1993-02-17
110865,Louis Laing,1993-03-06
110868,Ryan Tunnicliffe,1992-12-30
110925,Francesco Bardi,1992-01-18
111027,Rémi Pillot,1990-07-27
111037,Dominique Agostini,1989-09-28
111964,Mohammad Ghadir,1991-01-21
112052,Bruno Martins Indi,1992-02-08
112465,Sérgio Oliveira,1992-06-02
113358,Sofiane Hanni,1990-12-29
113586,Manoel,1990-02-26
113612,Sergiu Suciu,1990-05-08
113619,Emilijus Zubas,1990-07-10
114499,Özgür Ileri,1987-11-17
114935,Clévid Dikamona,1990-06-23
116648,Marcus Bettinelli,1992-05-24
117482,Cimo Röcker,1994-01-21
118056,Mavroudis Bougaidis,1993-06-01
118397,Alessandro Schöpf,1994-02-07
118582,Giorgi Rekhviashvili,1988-02-01
118997,Aitor Fernández,1991-05-03
119256,Charlton Vicento,1991-01-19
120706,Joe Mason,1991-05-13
121260,Conor McAleny,1992-08-12
121269,Ryan Watson,1993-07-07
121402,Ahmad Benali,1992-02-07
122116,Nicolas de Préville,1991-01-08
122155,Willian José,1991-11-23
122223,Sam Clucas,1990-09-25
122361,Aderinsola Habib Eseola,1991-06-28
122722,Elton Monteiro,1994-02-22
123258,Ivan Varone,1992-10-11
123286,Paul Anton,1991-05-10
123485,Ivan Chudin,1990-03-07
123513,Abel Tamata,1990-12-05
123521,Peter van Ooijen,1992-02-16
123601,Fotis Koutzavasilis,1989-03-11
123638,Frano Mlinar,1992-03-30
124172,Danny Ward,1990-12-09
124173,Fabrizio Poli,1989-05-26
124495,Tolis Vellios,1992-01-08
124502,Matthias Ginter,1994-01-19
124555,Cristiano Biraghi,1992-09-01
124889,Tom Overtoom,1990-11-20
125087,Thomas Juel-Nielsen,1990-06-18
125918,Lucas Villafañez,1991-10-04
125931,Toño García,1989-11-07
126550,Evan Chevalier,1992-05-13
126597,Paolo Grossi,1985-05-29
126710,Layvin Kurzawa,1992-09-04
126719,Juan Bernat,1993-03-01
127188,Maxime Dupé,1993-03-04
127325,Stanislav Murikhin,1992-01-21
127766,Yaya Banana,1991-07-29
127774,Harmony Ikande,1990-09-17
127987,Carles Gil,1992-11-22
128375,Bo-kyung Kim,1989-10-06
128906,Liam Moore,1993-01-31
128955,Leandro Chaparro,1991-01-07
129473,Rafinha,1993-02-12
129533,Oebele Schokker,1984-11-11
129554,Steven Berghuis,1991-12-19
129580,Alexander Corryn,1994-01-03
129702,Vasilios Golias,1985-06-01
130164,Jordan Pickford,1994-03-07
130196,Yevgen Kolesnyk,1990-01-13
130347,Filippo Boniperti,1991-09-27
130353,Hördur Magnússon,1993-02-11
131183,Perry Kitchen,1992-02-29
131275,Anthony Lozano,1993-04-25
131694,Olarenwaju Kayode,1993-05-08
131758,Jesse Joronen,1993-03-21
131821,Thomas Lam,1993-12-18
132000,Iosif Lampropoulos,1988-01-18
132647,Nikolaos Tsoumanis,1990-06-08
133810,Jeff Mensah,1992-08-10
134277,Julian Jeanvier,1992-03-31
134400,Kadú,1994-11-30
134497,Ibrahima Balde,1989-04-04
134609,Mykola Gibalyuk,1984-05-21
135490,Lindsay Rose,1992-02-08
135557,Kieran Felix,1990-08-09
135853,Manuel Lanzini,1993-02-15
136304,Hasan Türk,1993-03-20
136641,Dimitrios Diamantakos,1993-03-05
137162,Cedrick,1992-03-08
138584,Luka Krajnc,1994-09-19
138652,Luís Sousa,1989-07-22
138736,Alpaslan Öztürk,1993-07-16
138741,Mario Situm,1992-04-04
138927,Daniel Carvajal,1992-01-11
139336,Paulo Oliveira,1992-01-08
139339,João Amorim,1992-07-26
139546,Konstantinos Theodoropoulos,1990-03-27
139887,Manolis Stefanakos,1989-08-17
139955,Emanuel Herrera,1987-04-13
140446,Rilwan Hassan,1991-02-09
140497,Florentin Pogba,1990-08-19
141210,Lee Oliveira,1988-03-09
141828,Kara Mbodj,1989-11-11
142310,Willy Boly,1991-02-03
142370,Mathías Abero,1990-04-09
142513,Gary Martin,1990-10-10
143121,Melvyn Lorenzen,1994-11-26
143812,Matías Vecino,1991-08-24
143850,Georgios Katidis,1993-02-12
144863,Josh Mullin,1992-09-23
145918,Diogo Salomão,1988-09-14
145919,Arsen Khubulov,1990-12-13
146805,Majeed Waris,1991-09-19
147573,Sebastian Andersson,1991-07-15
147998,Florentin Matei,1993-04-15
148118,Dmitriy Kabutov,1992-03-26
148597,Clément Maury,1985-11-20
148657,Tomas Kalas,1993-05-15
148751,Bruno Peres,1990-03-01
149444,Saliou Ciss,1989-09-15
149579,Elbasan Rashani,1993-05-09
149618,Wouter Moreels,1985-06-06
149809,Zan Benedicic,1995-10-03
149810,Matija Boben,1994-02-26
155423,Varazdat Haroyan,1992-08-24
155960,Lukas Spalvis,1994-07-27
155972,Bilel Mohsni,1987-07-21
156115,Valeri Qazaishvili,1993-01-29
156304,Arnaud Biatour,1989-12-12
156891,Jonxa Vidal,1991-07-20
156892,Eder Vilarchao,1990-02-09
157849,Lukasz Teodorczyk,1991-06-03
158816,Jordan Obita,1993-12-08
158865,Magomed Mitrishev,1992-09-10
159288,Arlind Ajeti,1993-09-25
159720,Andelko Savic,1993-03-11
160188,Marcão,1992-03-06
160222,Uros Spajic,1993-02-13
160241,Kevin Akpoguma,1995-04-19
160893,Konstantinos Peristeridis,1991-07-05
161099,Steven Somers,1991-08-08
161244,Conor O'Brien,1988-10-20
161251,Jorge Casado,1989-06-26
161486,Scott Gray,1994-07-22
162074,Álvaro Vadillo,1994-09-12
163214,Riccardo Anedda,1993-07-08
163264,Giovanni Di Noia,1994-07-03
163481,Yuri Glushko,1991-02-05
163489,Riccardo Improta,1993-12-19
163542,Alberto Almici,1993-01-11
163581,Nadir Minotti,1992-05-16
163656,Connor Goldson,1992-12-18
164108,Bruno Martella,1992-08-14
164164,Jacopo Murano,1990-02-14
164498,Kenan Bargan,1988-10-25
164501,Christos Koukolis,1990-04-26
164836,Szabolcs Varga,1995-03-17
164925,Anice Badri,1990-09-18
165008,Pablo Iñiguez,1994-01-20
165381,Dario Zuparic,1992-05-03
165794,Kosuke Nakamura,1995-02-27
166038,Scott Basalaj,1994-04-19
166273,Temuri Bukia,1994-04-02
166581,Yevgen Volynets,1993-08-26
166591,Rodrigo Rey,1991-03-08
166608,Pasquale De Vita,1994-03-03
166647,Armand Ella,1993-02-23
166959,Mustafa Saymak,1993-02-11
167032,Ilya Mykhalyov,1990-07-31
167093,Aleksandar Pantic,1992-04-11
167228,Raúl Lizoain,1991-01-27
167342,Adrian Grbic,1996-08-04
167876,Moreno Beretta,1993-05-28
167959,Graham Webster,1992-05-15
168041,Mykhaylo Shyshka,1994-07-05
168106,Carlos Servín,1987-05-24
168376,Sergiy Shapoval,1990-02-07
169504,Gilles Lentz,1992-02-01
170478,Axel Ngando,1993-07-13
170650,Oguz Gürbulak,1992-08-10
170961,Thomas Delaine,1992-03-24
171069,Tiago Lopes,1989-01-04
171133,Martin Laing,1993-12-02
171261,Oltan Karakullukcu,1991-07-07
171312,Ricardo Campos,1985-07-14
171424,Riyad Mahrez,1991-02-21
172665,Yusuf Mersin,1994-09-23
174304,Rémy Dugimont,1986-07-01
174984,Teteh Bangura,1989-12-27
175440,Jovan Stojanovic,1992-04-21
175961,Ole Selnaes,1994-07-07
176285,Isaac Cuenca,1991-04-27
176406,Oleksiy Bashtanenko,1994-03-16
176850,A.J. Soares,1988-11-28
177184,Nuno Valente,1991-11-22
177276,Bogdan Sarnavskyi,1995-01-29
177776,César,1992-01-27
178425,Dani García,1990-05-24
178614,Jean Michaël Seri,1991-07-19
179860,Andraz Sporar,1994-02-27
180844,Thomas Huijben,1993-01-14
181118,Tomasz Kedziora,1994-06-11
181190,Ilya Zuev,1994-01-25
181778,Emerson,1994-08-03
182200,Emmanuel Okwi,1992-12-25
182305,Sören Mussmann,1993-06-29
182367,Kevin Ray Mendoza,1994-09-29
183283,Jordan Graham,1995-03-05
183334,Patrick Bamford,1993-09-05
183499,Shkodran Maholli,1993-04-10
183646,Diego,1988-05-15
183771,Ellis Plummer,1994-09-02
183837,Gregor Zabret,1995-08-18
184397,Tom Hopper,1993-12-14
185764,Charles Banya,1993-09-18
185922,Samet Önger,1991-09-19
186187,Franco Simoës,1992-06-16
186368,Valentino Lazaro,1996-03-24
186862,Enzo Roco,1992-08-16
187015,Babacar Sarr,1991-02-15
187047,Simon Skrabb,1995-01-19
187460,Vyacheslav Krotov,1993-02-14
187744,Ayanda Patosi,1992-10-31
189521,Jorman Aguilar,1994-09-11
190145,Bryan Roox,1992-11-05
190185,Marcelo,1989-07-27
190263,Predrag Rajković,1995-10-31
190272,Tomislav Tomic,1990-11-16
191902,Mario Jelavic,1993-08-20
191903,Ferjani Sassi,1992-03-18
192279,Kepa Arrizabalaga,1994-10-03
192500,Alex Harris,1994-08-31
192897,Adi Mehremic,1992-04-26
193071,Adam Asghar,1994-07-26
193078,Zaine Francis-Angol,1993-06-30
193097,Jordan Moore,1994-02-19
193217,Damjan Siskovski,1995-03-18
194998,Edison Flores,1994-05-14
195214,Peter Haring,1993-06-02
197122,Unai García,1992-02-03
197126,Kenan Kodro,1993-08-19
197678,Nikomanolis Nyktaris,1992-09-04
198015,Jefté Betancor,1993-07-06
199064,Daniele Vacondio,1994-04-01
199528,Josh Murphy,1995-02-24
199597,Giuseppe Zampano,1993-09-30
199958,Oguz Yilmaz,1993-01-01
200202,Euan Spark,1996-11-29
200481,Simone Aldrovandi,1994-04-02
200779,Yordy Reyna,1993-09-17
202977,Luca Iotti,1995-11-09
203054,Salvatore Falso,1994-04-11
203150,Ignacio Jeraldino,1995-12-06
203323,Victor Andrade,1995-09-30
203324,Christophe Vincent,1992-11-08
203517,Steven Moreira,1994-08-13
203532,Naby Sarr,1993-08-13
204487,Guga Palavandishvili,1993-08-14
205760,Alexander Jeremejeff,1993-10-12
206050,Paulo Dybala,1993-11-15
206430,Albert Roussos,1996-02-22
206930,Paul Kok,1994-12-21
206950,Salimo Sylla,1994-01-25
207037,Dan Potts,1994-04-13
210631,Davide Zagnoni,1995-02-19
210921,Nick Bakker,1992-07-21
210983,Tomislav Gomelt,1995-01-07
212847,Adam Webster,1995-01-04
213539,Matheuzinho,1993-02-21
213590,Federico Freire,1990-11-06
213671,Mitchel Paulissen,1993-04-21
213846,Islambek Kuat,1993-01-12
214243,Dmitriy Efremov,1995-04-01
214250,Otar Kakabadze,1995-06-27
214441,Dimitrios Konstantinidis,1994-06-02
214631,Nikolaos Katharios,1994-10-07
214666,Connor Roberts,1995-09-23
214860,Konstantinos Manolas,1993-03-26
215336,Cedric Badjeck,1995-01-25
215528,Joseph Barbato,1994-08-11
217274,Tim Waker,1994-01-04
217656,Godfrey Oboabona,1990-09-16
218085,André Römer,1993-07-18
221306,Momar Ndoye,1992-03-10
221624,Zack Steffen,1995-04-02
222223,Marko Jankovic,1995-07-09
223864,Pa Konate,1994-04-25
223974,Stefan Posch,1997-05-14
224098,Javi Rey,1991-02-20
225083,N'Golo Kanté,1991-03-29
225462,José Mari,1987-12-06
227087,Patrick Kammerbauer,1997-02-11
227110,Jordan Torunarigha,1997-08-07
227873,Hugo Basto,1993-05-14
227954,Mario Gómez,1992-10-06
228433,Wendell,1993-07-20
228604,Luca Crecco,1995-09-06
228761,Jony,1991-07-09
228891,Jordan Adéoti,1989-03-12
229081,Alireza Beiranvand,1992-09-21
230233,Peli,1992-02-01
230895,Alberto Guitián,1990-07-29
231776,Carlos Cristeto,1994-05-13
233654,Francesco Fedato,1992-10-15
234053,Iraklis Garoufalias,1993-05-01
234189,Mahmoud Trezeguet,1994-10-01
234509,André Onana,1996-04-02
234615,Yaroslav Maloletkov,1996-07-09
234793,Nikolaos Kourellas,1993-05-22
234811,Rui Silva,1994-02-07
235108,Luuk Koopmans,1993-11-18
235355,Alhaji Kamara,1994-04-16
235643,Bruno Alves,1990-06-09
235648,Jacques Alberto Ngwem,1992-08-03
235770,Calum Ferguson,1995-02-12
235822,Francesco Karkalis,1995-01-19
236168,Brandon Mechele,1993-01-28
237846,Edmílson Junior,1994-08-19
238488,Leonardo,1988-04-09
239255,Guillaume Dequaire,1990-07-11
239783,Petar Golubovic,1994-07-13
240057,Gijs Brouwers,1996-01-21
240219,Lorenzo Venuti,1995-04-12
240244,Cristian Dell'Orco,1994-02-10
240306,Bruno Fernandes,1994-09-08
240374,Lorenzo Dall'Osso,1995-05-26
240639,Altug Tas,1996-01-10
240658,Eros Castelletto,1995-08-11
241546,Thomas Agyiri,1994-04-28
242288,Luke Johnston,1993-09-03
242548,Fede Cartabia,1993-01-20
242550,Edoardo Oneto,1996-02-23
243668,Riccardo Calder,1996-01-26
243714,Kingsley Coman,1996-06-13
244067,Wade Joyce,1994-05-01
244255,Adam Hodge,1997-01-31
244290,Jake Gray,1995-12-25
244945,Jannick Theißen,1998-01-07
245015,Damir Bartulovic,1996-02-22
245023,Djordje Denic,1996-04-01
245034,Jon Gorenc Stankovic,1996-01-14
245072,Stipe Perica,1995-07-07
246277,Burgui,1993-10-29
248024,Gustav Engvall,1996-04-29
249217,Serhii Zagidulin,1992-03-26
249565,Youri Tielemans,1997-05-07
251028,Nika Kacharava,1994-01-13
251086,Recep Karabacak,1998-03-09
251912,Semi Ajayi,1993-11-09
252712,Martin Chrien,1995-09-08
253855,Michael Fabbro,1996-05-10
255488,Yeray Álvarez,1995-01-24
255892,Josema,1996-06-06
256772,Emirhan Aydogan,1997-06-26
257489,Argyris Synanis,1988-02-18
257580,Ufuk Sonay,1994-12-28
257988,Leeroy Owusu,1996-08-13
259869,Vladyslav Nekhtiy,1991-12-19
259988,Andrej Simunec,1995-03-02
261071,James Efmorfidis,1996-01-18
261406,Seung-woo Ryu,1993-12-17
262226,Timothy Castagne,1995-12-05
262474,Yony González,1994-07-11
262718,Dzhamaldin Khodzhaniyazov,1996-07-18
262972,Jherson Vergara,1994-05-26
263294,Serge N'Guessan,1994-12-17
263361,Maximilian Wöber,1998-02-04
263628,Arturo Mina,1990-10-08
264191,Harry Charsley,1996-11-01
264423,Mikael Uhre,1994-09-30
264737,Simon van Zeelst,1994-02-23
264748,Rodney Kongolo,1998-01-09
265586,Bilal Jellal,1996-03-28
266775,Federico Bravo,1993-10-05
267433,Iván Rossi,1993-11-01
268506,Fabrizio Angileri,1994-03-15
268606,Ilmari Niskanen,1997-10-27
268732,João Camacho,1994-06-23
268946,José Antonio Caro,1994-05-03
268995,Yerjet Yerzat,1993-01-04
269510,Canberk Dilaver,1993-06-01
269553,Abraham Attobrah,1995-03-15
270240,Dráusio,1991-08-21
271384,Igor Khaymanov,1994-03-26
272644,Jordan Tell,1997-06-10
273776,Yusupha Bobb,1996-06-22
273869,Brahim Barmaki,1993-08-11
274466,Kubilay Aktas,1995-01-29
274811,Raymond Gyasi,1994-08-05
274839,Wilfred Ndidi,1996-12-16
275159,Mikhail Kostyukov,1991-08-09
275671,Anil Demir,1996-11-04
275685,Furkan Yaman,1996-01-08
275939,Rigino Cicilia,1994-09-23
276050,Jose Antonio Peral,1992-03-06
276596,Cristian Tissone,1988-02-08
276689,Jakob Andreasen,1994-02-25
277221,Denis Vambolt,1995-03-24
277384,Martin Valjent,1995-12-11
277428,Zackarias Faour,1998-01-30
277772,Daan Rienstra,1992-10-06
277777,Andriy Totovytskyi,1993-01-20
278648,Furkan Simsek,1997-07-17
278702,Faycal Rherras,1993-04-07
278857,Dmytro Zaderetskyi,1994-08-03
279242,Zelimkhan Bakaev,1996-07-01
279992,Vladislav Pavlyuchenko,1996-02-14
280076,Semen Datsenko,1994-05-10
281437,Élder Santana,1993-04-07
281979,Sergi González,1995-05-26
282076,Ianis Hagi,1998-10-22
282513,Fabrício Baiano,1992-06-13
282544,Emiliano Rigoni,1993-02-04
282631,Nicolás Maná,1994-03-25
283060,Lorenzo Dickmann,1996-09-24
283223,Emre Mor,1997-07-24
283962,Manuel Delgado,1995-04-09
284983,Nikolaos Kalfas,1991-03-23
285663,Andrés Schetino,1994-05-26
285771,Roger Martínez,1994-06-23
285796,Lorenzo Simonetti,1996-08-28
285929,Lorenzo Benucci,1996-11-22
286181,Emmanuel Mensah,1994-06-30
287188,Dejan Ljubicic,1997-10-08
287747,Lorenzo Capezzani,1996-02-20
288121,Janio Bikel,1995-06-28
288233,Nick Doodeman,1996-10-22
288453,Antonio Domínguez,1993-04-04
288511,Shi Tang,1995-01-24
288853,Sergiy Gorbunov,1994-03-14
288854,Sékou Condé,1993-06-09
289791,Kieran O'Hara,1996-04-22
290032,Kevin Rüegg,1998-08-05
290087,Matteo Biggeri,1996-04-25
290388,Rafael Ramos,1995-01-09
290537,Jean Butez,1995-06-08
290754,Malick Mbaye,1995-11-06
290951,Aboubakar Kamara,1995-03-07
291140,Cédric Yambéré,1990-11-06
291177,Nicky Cadden,1996-09-19
291981,Djavan,1987-12-31
292281,Simãozinho,1995-05-31
292361,Manolis Patralis,1997-02-06
292417,Demarai Gray,1996-06-28
292570,Yevgen Martynenko,1993-06-25
292665,Ante Blazevic,1996-05-05
292717,Giorgi Arabidze,1998-03-04
293108,Ruslan Mamutov,1993-08-19
293200,Nikola Vlasic,1997-10-04
293281,Jacob Bruun Larsen,1998-09-19
293327,Jeppe Schultz,1998-08-20
293395,Gyeol-hee Jang,1998-04-04
294772,Ali Gholizadeh,1996-03-10
294808,Franck Kessié,1996-12-19
294873,Thiago Maia,1997-03-23
295008,Cagatay Ceken,1992-05-18
295342,Musa Muhammed,1996-10-31
295622,Keidi Bare,1997-08-28
295696,Pavlos Kyriakidis,1991-09-03
296919,Yasin Dülger,1995-10-25
297444,Luca Magnino,1997-08-13
297772,Arsen Siukaev,1996-03-07
298975,Pol Lirola,1997-08-13
300146,Vasiliy Cherov,1996-01-13
301677,Yunus Gül,1995-02-02
301696,Stijn van Gassel,1996-10-18
304762,Barry Cuddihy,1996-12-19
305423,Ivan Zotko,1996-07-09
306222,Sergen Picinciol,1995-10-11
307494,Erol Alkan,1994-02-16
307781,Lynden Gooch,1995-12-24
309414,Frederik Börsting,1995-02-13
309784,Panagiotis Kynigopoulos,1996-09-24
310708,Orkun Özdemir,1995-04-23
312712,Malte Kiilerich,1995-10-16
312716,Olivier Rommens,1995-02-03
312799,Vadym Paramonov,1991-03-18
313113,Álex López,1997-06-02
314266,Jonathan Leko,1999-04-24
314468,Andrea Mandelli,1997-07-12
314942,Bruno Lourenço,1998-02-02
314947,Arno Monsecour,1996-01-19
314970,Madi Queta,1998-10-21
315310,Jairo,1992-05-06
315312,Juanma García,1993-02-20
315753,Emircan Altintas,1995-07-15
315762,Luca de la Torre,1998-05-23
315865,Andrea Pinamonti,1999-05-19
315970,Nadjack,1994-02-06
316293,Furkan Kesikbas,1995-11-11
317420,Fatih Ciplak,1994-01-27
317582,Richelo Fecunda,1996-06-06
318413,Roman Denisov,1999-04-14
318707,Karlo Letica,1997-02-11
319253,Alexandru Tirlea,2000-03-28
319301,Daniel James,1997-11-10
320247,Artem Sitalo,1989-08-01
320811,Alexandros Triantafyllopoulos,1997-01-10
320915,Cy Goddard,1997-04-02
321600,Giannis-Alexandros Stogios,1991-07-26
322655,Flavius Daniliuc,2001-04-27
323831,Rafael Borré,1995-09-15
324152,Joel Nouble,1996-01-19
324174,Tom Vermeire,1995-05-14
324690,Jonathan Ikoné,1998-05-02
324760,Kilian Jakob,1998-01-25
324829,Anthony Maisonnial,1998-03-23
324851,Christoph Daferner,1998-01-12
324882,Marvelous Nakamba,1994-01-19
325104,Josh Ginnelly,1997-03-24
327757,Krzysztof Piatek,1995-07-01
327861,Kelvin Ebuka Nwamora,1993-10-31
328105,Tim Blättler,1994-09-04
328658,Kristoffer Ajer,1998-04-17
328874,Joey Roggeveen,1998-03-20
328966,Christos Paschalakis,1995-02-01
329145,Diego Carlos,1993-03-15
329519,Dinis Almeida,1995-06-28
330876,Kubilay Kanatsizkus,1997-03-28
331496,Valery Fernández,1999-11-23
331571,Bryan Willems,1995-07-16
